
Gurobi 13.0.2 (win64) logging started Sat Jul 11 08:23:48 2026

Set parameter LogFile to value "logs/kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s5_m1_exact_s0_20260711-082348.gurobi.log"
Set parameter Seed to value 0
Set parameter TimeLimit to value 599.9811614
Set parameter MIPGap to value 0
Set parameter MIPGapAbs to value 0.5
Set parameter Cutoff to value 1e+100
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900HX, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 32 threads

Non-default parameters:
TimeLimit  599.9811614
MIPGap  0
MIPGapAbs  0.5
PreCrush  1
LazyConstraints  1

Optimize a model with 20 rows, 50 columns and 400 nonzeros (Min)
Model fingerprint: 0x3083a733
Model has 50 linear objective coefficients
Variable types: 10 continuous, 40 integer (40 binary)
Coefficient statistics:
  Matrix range     [3e+00, 6e+02]
  Objective range  [1e+00, 5e+02]
  Bounds range     [1e+00, 8e+03]
  RHS range        [5e+02, 7e+02]

Using branch priorities.
Presolve removed 18 rows and 0 columns
Presolve time: 0.00s
Presolved: 2 rows, 50 columns, 40 nonzeros
Variable types: 10 continuous, 40 integer (40 binary)

Root relaxation: objective 6.158350e+04, 6 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 64705.7403    0   35 148662.000 64705.7403  56.5%     -    0s
     0     0 64770.7494    0   37 148662.000 64770.7494  56.4%     -    0s
     0     0 64784.1383    0   37 148662.000 64784.1383  56.4%     -    0s
     0     0 64804.6852    0   37 148662.000 64804.6852  56.4%     -    0s
     0     0 64810.9936    0   36 148662.000 64810.9936  56.4%     -    0s
     0     0 64819.4867    0   37 148662.000 64819.4867  56.4%     -    0s
     0     0 64838.0537    0   36 148662.000 64838.0537  56.4%     -    0s
     0     0 64856.2044    0   38 148662.000 64856.2044  56.4%     -    0s
     0     0 64884.4441    0   36 148662.000 64884.4441  56.4%     -    0s
     0     0 64946.2891    0   37 148662.000 64946.2891  56.3%     -    0s
     0     0 65001.2398    0   37 148662.000 65001.2398  56.3%     -    0s
     0     0 65021.6755    0   35 148662.000 65021.6755  56.3%     -    0s
     0     0 65067.6474    0   37 148662.000 65067.6474  56.2%     -    0s
     0     0 65119.6832    0   35 148662.000 65119.6832  56.2%     -    0s
     0     0 65151.5757    0   37 148662.000 65151.5757  56.2%     -    0s
     0     0 65193.1580    0   35 148662.000 65193.1580  56.1%     -    0s
     0     0 65226.2048    0   36 148662.000 65226.2048  56.1%     -    0s
     0     0 65243.1145    0   36 148662.000 65243.1145  56.1%     -    0s
     0     0 65274.9385    0   37 148662.000 65274.9385  56.1%     -    0s
     0     0 65286.8908    0   38 148662.000 65286.8908  56.1%     -    0s
     0     0 65391.7198    0   32 148662.000 65391.7198  56.0%     -    0s
     0     0 65427.7493    0   34 148662.000 65427.7493  56.0%     -    0s
     0     0 65444.3521    0   36 148662.000 65444.3521  56.0%     -    0s
     0     0 65477.7573    0   36 148662.000 65477.7573  56.0%     -    0s
     0     0 65481.7764    0   37 148662.000 65481.7764  56.0%     -    0s
     0     0 65507.3756    0   34 148662.000 65507.3756  55.9%     -    0s
     0     0 65533.2608    0   38 148662.000 65533.2608  55.9%     -    0s
     0     0 65542.4926    0   38 148662.000 65542.4926  55.9%     -    0s
     0     0 65543.3452    0   39 148662.000 65543.3452  55.9%     -    0s
     0     0 65759.1851    0   34 148662.000 65759.1851  55.8%     -    0s
H    0     0                    144181.00000 65765.8121  54.4%     -    0s
     0     0 65772.6986    0   34 144181.000 65772.6986  54.4%     -    0s
H    0     0                    132061.00000 65772.6986  50.2%     -    0s
H    0     0                    125409.00000 65772.6986  47.6%     -    0s
     0     2 65772.6986    0   34 125409.000 65772.6986  47.6%     -    0s
H 3882  2951                    97221.000000 65986.0719  32.1%   3.9    4s
H 3885  2805                    96022.000000 65986.0719  31.3%   3.9    4s
  3886  2805 68954.0000   35   33 96022.0000 65986.0719  31.3%   3.9    5s
H 3894  2670                    94042.000000 66018.4068  29.8%   3.9    6s
H 3895  2670                    93957.000000 66018.4068  29.7%   3.9    6s
H 3900  2540                    89483.000000 66024.2511  26.2%   3.9    7s
H 3900  2413                    89482.000000 66024.2511  26.2%   3.9    7s
H 3900  2292                    89427.000000 66024.2511  26.2%   3.9    7s
H 3901  2292                    88544.000000 66024.2511  25.4%   3.9    7s
  3973  2373 66238.0714   17   31 88544.0000 66150.7797  25.3%   4.6   10s
