
Gurobi 13.0.2 (win64) logging started Sat Jul 11 08:03:44 2026

Set parameter LogFile to value "logs/kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s3_m1_exact_s0_20260711-080344.gurobi.log"
Set parameter Seed to value 0
Set parameter TimeLimit to value 599.9804452
Set parameter MIPGap to value 0
Set parameter MIPGapAbs to value 0.5
Set parameter Cutoff to value 1e+100
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900HX, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 32 threads

Non-default parameters:
TimeLimit  599.9804452
MIPGap  0
MIPGapAbs  0.5
PreCrush  1
LazyConstraints  1

Optimize a model with 20 rows, 50 columns and 400 nonzeros (Min)
Model fingerprint: 0xbfcd80de
Model has 50 linear objective coefficients
Variable types: 10 continuous, 40 integer (40 binary)
Coefficient statistics:
  Matrix range     [7e+00, 7e+02]
  Objective range  [1e+00, 5e+02]
  Bounds range     [1e+00, 7e+03]
  RHS range        [6e+02, 7e+02]

Using branch priorities.
Presolve removed 18 rows and 0 columns
Presolve time: 0.00s
Presolved: 2 rows, 50 columns, 40 nonzeros
Variable types: 10 continuous, 40 integer (40 binary)

Root relaxation: objective 5.926254e+04, 8 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 62704.7670    0   36 171099.000 62704.7670  63.4%     -    0s
     0     0 62740.4556    0   37 171099.000 62740.4556  63.3%     -    0s
     0     0 62763.0573    0   39 171099.000 62763.0573  63.3%     -    0s
     0     0 62798.2654    0   39 171099.000 62798.2654  63.3%     -    0s
     0     0 62805.9518    0   39 171099.000 62805.9518  63.3%     -    0s
     0     0 62809.3503    0   40 171099.000 62809.3503  63.3%     -    0s
     0     0 62866.1122    0   36 171099.000 62866.1122  63.3%     -    0s
     0     0 62878.6021    0   39 171099.000 62878.6021  63.3%     -    0s
     0     0 62896.3030    0   39 171099.000 62896.3030  63.2%     -    0s
     0     0 62935.7797    0   38 171099.000 62935.7797  63.2%     -    0s
     0     0 62948.9272    0   39 171099.000 62948.9272  63.2%     -    0s
     0     0 62984.8399    0   39 171099.000 62984.8399  63.2%     -    0s
     0     0 62994.1987    0   38 171099.000 62994.1987  63.2%     -    0s
     0     0 62998.7524    0   40 171099.000 62998.7524  63.2%     -    0s
     0     0 63018.5935    0   39 171099.000 63018.5935  63.2%     -    0s
     0     0 63038.6519    0   39 171099.000 63038.6519  63.2%     -    0s
     0     0 63052.7535    0   39 171099.000 63052.7535  63.1%     -    0s
     0     0 63064.3842    0   40 171099.000 63064.3842  63.1%     -    0s
     0     0 63087.8946    0   40 171099.000 63087.8946  63.1%     -    0s
     0     0 63100.2105    0   38 171099.000 63100.2105  63.1%     -    0s
     0     0 63120.8394    0   35 171099.000 63120.8394  63.1%     -    0s
     0     0 63131.9617    0   38 171099.000 63131.9617  63.1%     -    0s
     0     0 63157.8160    0   40 171099.000 63157.8160  63.1%     -    0s
     0     0 63177.7600    0   38 171099.000 63177.7600  63.1%     -    0s
     0     0 63186.1832    0   39 171099.000 63186.1832  63.1%     -    0s
     0     0 63192.7155    0   39 171099.000 63192.7155  63.1%     -    0s
     0     0 63206.4126    0   36 171099.000 63206.4126  63.1%     -    0s
     0     0 63260.8748    0   35 171099.000 63260.8748  63.0%     -    0s
     0     0 63294.2098    0   38 171099.000 63294.2098  63.0%     -    0s
     0     0 63333.7349    0   37 171099.000 63333.7349  63.0%     -    0s
     0     0 63355.0413    0   38 171099.000 63355.0413  63.0%     -    0s
     0     0 63360.5524    0   38 171099.000 63360.5524  63.0%     -    0s
     0     0 63370.6740    0   39 171099.000 63370.6740  63.0%     -    0s
     0     0 63385.4719    0   40 171099.000 63385.4719  63.0%     -    0s
     0     0 63396.6256    0   40 171099.000 63396.6256  62.9%     -    0s
     0     0 63422.5960    0   36 171099.000 63422.5960  62.9%     -    0s
     0     0 63441.5564    0   38 171099.000 63441.5564  62.9%     -    0s
     0     0 63497.6255    0   37 171099.000 63497.6255  62.9%     -    0s
     0     0 63524.6225    0   36 171099.000 63524.6225  62.9%     -    0s
     0     0 63530.5688    0   38 171099.000 63530.5688  62.9%     -    0s
     0     0 63535.7852    0   39 171099.000 63535.7852  62.9%     -    0s
     0     0 63547.9980    0   38 171099.000 63547.9980  62.9%     -    0s
     0     0 63550.5737    0   38 171099.000 63550.5737  62.9%     -    0s
     0     0 63555.4160    0   39 171099.000 63555.4160  62.9%     -    0s
     0     0 63557.6356    0   40 171099.000 63557.6356  62.9%     -    0s
     0     0 63566.0708    0   37 171099.000 63566.0708  62.8%     -    0s
     0     0 63569.8136    0   39 171099.000 63569.8136  62.8%     -    0s
     0     0 63581.0180    0   38 171099.000 63581.0180  62.8%     -    0s
     0     0 63587.5509    0   39 171099.000 63587.5509  62.8%     -    0s
     0     0 63591.5251    0   38 171099.000 63591.5251  62.8%     -    0s
     0     0 63594.0564    0   38 171099.000 63594.0564  62.8%     -    0s
