
Gurobi 13.0.2 (win64) logging started Sat Jul 11 01:17:39 2026

Set parameter LogFile to value "logs/kstar_nI20_nJ20_nK100_nL5_tI2_tJ2_s2_m1_exact_s0_20260711-011739.gurobi.log"
Set parameter Seed to value 0
Set parameter TimeLimit to value 599.9842164
Set parameter MIPGap to value 0
Set parameter MIPGapAbs to value 0.5
Set parameter Cutoff to value 1e+100
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900HX, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 32 threads

Non-default parameters:
TimeLimit  599.9842164
MIPGap  0
MIPGapAbs  0.5
PreCrush  1
LazyConstraints  1

Optimize a model with 10 rows, 45 columns and 200 nonzeros (Min)
Model fingerprint: 0x901dfaf1
Model has 45 linear objective coefficients
Variable types: 5 continuous, 40 integer (40 binary)
Coefficient statistics:
  Matrix range     [5e+01, 1e+03]
  Objective range  [1e+00, 5e+02]
  Bounds range     [1e+00, 1e+04]
  RHS range        [1e+03, 1e+03]

Using branch priorities.
Presolve removed 6 rows and 0 columns
Presolve time: 0.00s
Presolved: 4 rows, 45 columns, 80 nonzeros
Variable types: 5 continuous, 40 integer (40 binary)

Root relaxation: objective 6.065235e+04, 5 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 61305.5997    0   30 234571.000 61305.5997  73.9%     -    0s
     0     0 61306.1970    0   32 234571.000 61306.1970  73.9%     -    0s
     0     0 61307.7636    0   36 234571.000 61307.7636  73.9%     -    0s
     0     0 61314.7330    0   33 234571.000 61314.7330  73.9%     -    0s
     0     0 61320.7148    0   32 234571.000 61320.7148  73.9%     -    0s
     0     0 61324.4882    0   30 234571.000 61324.4882  73.9%     -    0s
     0     0 61328.7769    0   34 234571.000 61328.7769  73.9%     -    0s
     0     0 61336.1308    0   30 234571.000 61336.1308  73.9%     -    0s
     0     0 61342.1935    0   33 234571.000 61342.1935  73.8%     -    0s
     0     0 61347.9005    0   31 234571.000 61347.9005  73.8%     -    0s
     0     0 61352.0684    0   33 234571.000 61352.0684  73.8%     -    0s
     0     0 61354.8438    0   32 234571.000 61354.8438  73.8%     -    0s
     0     0 61360.0212    0   31 234571.000 61360.0212  73.8%     -    0s
     0     0 61366.4183    0   32 234571.000 61366.4183  73.8%     -    0s
     0     0 61368.3492    0   34 234571.000 61368.3492  73.8%     -    0s
     0     0 61376.2612    0   35 234571.000 61376.2612  73.8%     -    0s
     0     0 61382.9054    0   33 234571.000 61382.9054  73.8%     -    0s
     0     0 61385.1373    0   34 234571.000 61385.1373  73.8%     -    0s
     0     0 61390.1109    0   33 234571.000 61390.1109  73.8%     -    0s
     0     0 61391.3647    0   32 234571.000 61391.3647  73.8%     -    0s
     0     0 61395.3144    0   33 234571.000 61395.3144  73.8%     -    0s
     0     0 61396.2752    0   33 234571.000 61396.2752  73.8%     -    0s
     0     0 61401.7855    0   31 234571.000 61401.7855  73.8%     -    0s
     0     0 61405.5715    0   35 234571.000 61405.5715  73.8%     -    0s
     0     0 61408.7187    0   36 234571.000 61408.7187  73.8%     -    0s
     0     0 61432.9560    0   30 234571.000 61432.9560  73.8%     -    0s
     0     0 61439.8192    0   31 234571.000 61439.8192  73.8%     -    1s
     0     0 61442.1604    0   30 234571.000 61442.1604  73.8%     -    1s
     0     0 61458.5151    0   25 234571.000 61458.5151  73.8%     -    1s
     0     0 61460.3700    0   24 234571.000 61460.3700  73.8%     -    1s
     0     0 61467.3171    0   26 234571.000 61467.3171  73.8%     -    1s
     0     0 61470.9358    0   28 234571.000 61470.9358  73.8%     -    1s
H    0     0                    214761.00000 61472.2917  71.4%     -    1s
     0     2 61472.2917    0   30 214761.000 61472.2917  71.4%     -    1s
  3681  3040 61932.8668   10   28 214761.000 61632.2646  71.3%   3.6    5s
H 3687  2891                    209781.00000 61632.2646  70.6%   3.6    7s
H 3690  2748                    191954.00000 61632.2646  67.9%   3.6    8s
  3730  2808 61632.2646   16   26 191954.000 61632.2646  67.9%   3.8   10s
  4844  3524 61867.1714   26    7 191954.000 61632.2646  67.9%   4.6   15s
  6069  4107 87542.0000   45    - 191954.000 61632.2646  67.9%   4.9   20s
  8557  5181 62813.3032   38    2 191954.000 61632.2646  67.9%   5.0   25s
 11545  6416 62994.2679   44    2 191954.000 61632.2646  67.9%   5.1   30s
 14173  8199 62363.8422   34    6 191954.000 61632.2646  67.9%   5.4   35s
 14661  8677 61962.8660   32   12 191954.000 61632.2646  67.9%   5.4   40s
 15653  9352 63896.8663   48    1 191954.000 61632.2646  67.9%   5.5   46s
 15926  9623 62116.0275   28   10 191954.000 61632.2646  67.9%   5.4   50s
 16621 10105 61872.7285   20   17 191954.000 61632.2646  67.9%   5.5   55s
 17448 10759 62531.5038   34    7 191954.000 61632.2646  67.9%   5.5   60s
 18970 12184 61904.1257   25   10 191954.000 61632.2646  67.9%   5.5   65s
 21507 14117 62892.0488   41    4 191954.000 61632.2646  67.9%   5.5   71s
 23635 15543 61823.8789   27   12 191954.000 61632.2646  67.9%   5.6   75s
 25924 17524 92329.0000   49    - 191954.000 61632.2646  67.9%   5.6   81s
 27326 18903 64039.7932   44    3 191954.000 61635.9820  67.9%   5.7   85s
 29130 20241 62092.8147   29   16 191954.000 61641.0086  67.9%   5.7   90s
 32232 22579 62433.6400   36    5 191954.000 61648.9062  67.9%   5.7   97s
 33534 23514 61883.4618   24   15 191954.000 61658.0608  67.9%   5.7  100s
 34626 24392 62286.9981   30    8 191954.000 61661.0181  67.9%   5.7  105s
 35886 25383 61848.7417   28   14 191954.000 61661.3706  67.9%   5.8  111s
 37462 26421 61796.2350   30   17 191954.000 61671.1001  67.9%   5.8  115s
 40009 27842 62595.3065   33    5 191954.000 61674.3037  67.9%   5.8  123s
 40155 28216 62682.5671   34    4 191954.000 61674.3037  67.9%   5.8  128s
