
Gurobi 13.0.2 (win64) logging started Sat Jul 11 06:44:28 2026

Set parameter LogFile to value "logs/kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s5_m1_exact_s0_20260711-064428.gurobi.log"
Set parameter Seed to value 0
Set parameter TimeLimit to value 599.9781496
Set parameter MIPGap to value 0
Set parameter MIPGapAbs to value 0.5
Set parameter Cutoff to value 1e+100
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900HX, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 32 threads

Non-default parameters:
TimeLimit  599.9781496
MIPGap  0
MIPGapAbs  0.5
PreCrush  1
LazyConstraints  1

Optimize a model with 20 rows, 50 columns and 400 nonzeros (Min)
Model fingerprint: 0x171d3e11
Model has 50 linear objective coefficients
Variable types: 10 continuous, 40 integer (40 binary)
Coefficient statistics:
  Matrix range     [6e+00, 6e+02]
  Objective range  [1e+00, 5e+02]
  Bounds range     [1e+00, 6e+03]
  RHS range        [6e+02, 7e+02]

Using branch priorities.
Presolve removed 11 rows and 0 columns
Presolve time: 0.00s
Presolved: 9 rows, 50 columns, 180 nonzeros
Variable types: 10 continuous, 40 integer (40 binary)

Root relaxation: objective 5.759186e+04, 6 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 60170 41149 70637.9609   43   18 82125.0000 64583.4885  21.4%   6.4  390s
 60445 41346 71882.0899   45   14 82125.0000 64583.4885  21.4%   6.4  396s
 60675 41443 70914.1850   47    9 82125.0000 64583.4885  21.4%   6.4  400s
 61321 41750 72996.0806   53    9 82125.0000 64615.7831  21.3%   6.4  405s
 62105 42171 80765.0526   60    1 82125.0000 64660.1068  21.3%   6.5  411s
 62682 42429 80750.0000   62    - 82125.0000 64701.3303  21.2%   6.5  415s
 63053 42739 65513.7308   39   20 82125.0000 64709.4688  21.2%   6.5  422s
 63568 43062 66162.2641   46   11 82125.0000 64709.4688  21.2%   6.6  426s
 64259 43271 71327.4757   59    1 82125.0000 64715.0744  21.2%   6.6  430s
 64893 43356 65332.6976   36   27 82125.0000 64732.2035  21.2%   6.6  435s
 65059 43688 65410.1132   37   25 82125.0000 64732.2035  21.2%   6.6  440s
 66642 44396 65113.2321   36   25 82125.0000 64774.5660  21.1%   6.6  449s
 67338 44824 65144.3095   37   22 82125.0000 64805.4243  21.1%   6.7  454s
 68276 45232 65570.3437   36   23 82125.0000 64805.4243  21.1%   6.7  459s
 68909 45664 66816.6537   44   15 82125.0000 64817.3469  21.1%   6.7  464s
 69990 45608     cutoff   62      82125.0000 64850.0712  21.0%   6.7  468s
 70131 45898 67570.8797   48    - 82125.0000 64853.3875  21.0%   6.7  472s
 70546 46306 65539.0202   37   25 82125.0000 64854.9177  21.0%   6.8  477s
 71179 46899 65109.3323   37   24 82125.0000 64857.7228  21.0%   6.8  482s
 72079 46711 65479.4252   39   21 82125.0000 64861.1590  21.0%   6.8  487s
 72111 47372 66135.1647   40   22 82125.0000 64861.1590  21.0%   6.8  494s
 73147 47908 66341.0251   44   15 82125.0000 64866.2373  21.0%   6.8  500s
 74332 48302 66653.7170   47   15 82125.0000 64884.8589  21.0%   6.8  508s
 75471 48874 66727.5046   44   16 82125.0000 64910.8558  21.0%   6.9  516s
 76686 48967 67599.4020   48   15 82125.0000 64922.3583  20.9%   6.9  523s
 77182 49793 65563.6637   43   21 82125.0000 64922.3583  20.9%   6.9  528s
 78512 50410 65634.2646   40   18 82125.0000 64922.3583  20.9%   6.9  534s
 79545 50258 72705.6875   59    3 82125.0000 64924.7043  20.9%   6.9  535s
 79974 51074 72497.9545   58    2 82125.0000 64955.3862  20.9%   6.9  541s
 81557 51610 72518.8852   59    1 82125.0000 64957.0141  20.9%   6.9  551s
 82920 52260 65483.3567   37   22 82125.0000 64980.1206  20.9%   6.9  558s
 84397 53016 66038.5895   42   20 82125.0000 65010.2765  20.8%   6.9  566s
 86014 53983     cutoff   62      82125.0000 65027.0832  20.8%   6.9  574s
 88018 53768 68339.4191   42   20 82125.0000 65029.3946  20.8%   6.9  575s
 88225 54025     cutoff   59      82125.0000 65042.7253  20.8%   6.9  585s
 89914 54837 81187.4049   62    1 82125.0000 65042.7253  20.8%   6.9  596s
 91532 55140 66006.9296   36   27 82125.0000 65046.1595  20.8%   6.8  600s

Cutting planes:
  User: 3
  Gomory: 3
  MIR: 19
  Flow cover: 18

Explored 92150 nodes (634564 simplex iterations) in 600.71 seconds (153.67 work units)
Thread count was 32 (of 32 available processors)

Solution count 10: 82125 91014 93381 ... 252430

Time limit reached
Best objective 8.212500000000e+04, best bound 6.504615946802e+04, gap 20.7962%

User-callback calls 204976, time in user-callback 28.08 sec
