
Gurobi 13.0.2 (win64) logging started Wed Jul 15 21:17:36 2026

Set parameter LogFile to value "logs/kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s5_m1_exact_s0_20260715-211736.gurobi.log"
Set parameter Seed to value 0
Set parameter TimeLimit to value 599.9885411
Set parameter MIPGap to value 0
Set parameter MIPGapAbs to value 0.5
Set parameter Cutoff to value 1e+100
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900HX, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 32 threads

Non-default parameters:
TimeLimit  599.9885411
MIPGap  0
MIPGapAbs  0.5
PreCrush  1
LazyConstraints  1

Optimize a model with 10 rows, 45 columns and 200 nonzeros (Min)
Model fingerprint: 0x5a30286e
Model has 45 linear objective coefficients
Variable types: 5 continuous, 40 integer (40 binary)
Coefficient statistics:
  Matrix range     [6e+00, 6e+02]
  Objective range  [1e+00, 5e+02]
  Bounds range     [1e+00, 6e+03]
  RHS range        [6e+02, 6e+02]

Using branch priorities.
Presolve removed 6 rows and 0 columns
Presolve time: 0.00s
Presolved: 4 rows, 45 columns, 80 nonzeros
Variable types: 5 continuous, 40 integer (40 binary)

Root relaxation: objective 2.731744e+04, 5 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 29995.4075    0   38 108411.000 29995.4075  72.3%     -    1s
     0     0 29997.0719    0   37 108411.000 29997.0719  72.3%     -    1s
     0     0 29999.2519    0   37 108411.000 29999.2519  72.3%     -    1s
     0     0 30006.4288    0   38 108411.000 30006.4288  72.3%     -    1s
     0     0 30015.7728    0   37 108411.000 30015.7728  72.3%     -    1s
     0     0 30017.8244    0   38 108411.000 30017.8244  72.3%     -    1s
     0     0 30019.8679    0   39 108411.000 30019.8679  72.3%     -    1s
     0     0 30026.9488    0   38 108411.000 30026.9488  72.3%     -    1s
     0     0 30029.3969    0   38 108411.000 30029.3969  72.3%     -    1s
     0     0 30031.9859    0   39 108411.000 30031.9859  72.3%     -    1s
     0     0 30034.9386    0   39 108411.000 30034.9386  72.3%     -    1s
     0     0 30053.9648    0   35 108411.000 30053.9648  72.3%     -    1s
     0     0 30064.9174    0   37 108411.000 30064.9174  72.3%     -    1s
     0     0 30069.4671    0   37 108411.000 30069.4671  72.3%     -    1s
     0     0 30076.3440    0   37 108411.000 30076.3440  72.3%     -    1s
     0     0 30078.0921    0   38 108411.000 30078.0921  72.3%     -    1s
     0     0 30084.3492    0   35 108411.000 30084.3492  72.2%     -    1s
     0     0 30095.1272    0   37 108411.000 30095.1272  72.2%     -    1s
     0     0 30098.0326    0   39 108411.000 30098.0326  72.2%     -    1s
     0     0 30101.0038    0   38 108411.000 30101.0038  72.2%     -    1s
     0     0 30104.1607    0   36 108411.000 30104.1607  72.2%     -    1s
     0     0 30108.7222    0   38 108411.000 30108.7222  72.2%     -    1s
     0     0 30109.5714    0   39 108411.000 30109.5714  72.2%     -    1s
     0     0 30109.7435    0   39 108411.000 30109.7435  72.2%     -    1s
     0     0 30122.3845    0   38 108411.000 30122.3845  72.2%     -    1s
     0     0 30131.6534    0   39 108411.000 30131.6534  72.2%     -    1s
     0     0 30138.1018    0   35 108411.000 30138.1018  72.2%     -    1s
     0     0 30160.5194    0   38 108411.000 30160.5194  72.2%     -    1s
     0     0 30162.8003    0   35 108411.000 30162.8003  72.2%     -    1s
     0     0 30190.4582    0   36 108411.000 30190.4582  72.2%     -    1s
     0     0 30197.4841    0   37 108411.000 30197.4841  72.1%     -    1s
     0     0 30205.5835    0   36 108411.000 30205.5835  72.1%     -    1s
     0     0 30210.0590    0   39 108411.000 30210.0590  72.1%     -    1s
     0     0 30215.1054    0   35 108411.000 30215.1054  72.1%     -    1s
     0     0 30221.8143    0   37 108411.000 30221.8143  72.1%     -    1s
     0     0 30231.8601    0   36 108411.000 30231.8601  72.1%     -    1s
     0     0 30233.3139    0   39 108411.000 30233.3139  72.1%     -    1s
     0     0 30250.0670    0   35 108411.000 30250.0670  72.1%     -    1s
     0     0 30252.8173    0   37 108411.000 30252.8173  72.1%     -    1s
     0     0 30256.1648    0   38 108411.000 30256.1648  72.1%     -    1s
     0     0 30262.1473    0   37 108411.000 30262.1473  72.1%     -    1s
     0     0 30297.4309    0   33 108411.000 30297.4309  72.1%     -    1s
     0     0 30350.2209    0   36 108411.000 30350.2209  72.0%     -    1s
     0     0 30367.3080    0   36 108411.000 30367.3080  72.0%     -    1s
     0     0 30382.8852    0   36 108411.000 30382.8852  72.0%     -    1s
     0     0 30387.4699    0   37 108411.000 30387.4699  72.0%     -    1s
     0     0 30388.1563    0   38 108411.000 30388.1563  72.0%     -    1s
     0     0 30397.0091    0   36 108411.000 30397.0091  72.0%     -    1s
     0     0 30408.2569    0   37 108411.000 30408.2569  72.0%     -    1s
     0     0 30419.4897    0   34 108411.000 30419.4897  71.9%     -    1s
     0     0 30446.9233    0   38 108411.000 30446.9233  71.9%     -    1s
     0     0 30451.0193    0   37 108411.000 30451.0193  71.9%     -    1s
     0     0 30460.5040    0   36 108411.000 30460.5040  71.9%     -    1s
     0     0 30464.6940    0   37 108411.000 30464.6940  71.9%     -    1s
     0     0 30469.8636    0   37 108411.000 30469.8636  71.9%     -    1s
     0     0 30474.7705    0   36 108411.000 30474.7705  71.9%     -    1s
     0     0 30476.3737    0   38 108411.000 30476.3737  71.9%     -    1s
     0     0 30476.6154    0   39 108411.000 30476.6154  71.9%     -    1s
     0     0 30477.0304    0   39 108411.000 30477.0304  71.9%     -    1s
     0     0 30477.5523    0   39 108411.000 30477.5523  71.9%     -    1s
     0     0 30478.2747    0   39 108411.000 30478.2747  71.9%     -    1s
     0     0 30479.8968    0   39 108411.000 30479.8968  71.9%     -    1s
     0     0 30480.1564    0   39 108411.000 30480.1564  71.9%     -    1s
     0     0 30480.3925    0   39 108411.000 30480.3925  71.9%     -    1s
     0     0 30480.4765    0   39 108411.000 30480.4765  71.9%     -    1s
     0     0 30593.8318    0   34 108411.000 30593.8318  71.8%     -    1s
     0     0 30617.3018    0   34 108411.000 30617.3018  71.8%     -    1s
     0     0 30628.1906    0   35 108411.000 30628.1906  71.7%     -    1s
     0     0 30701.2841    0   36 108411.000 30701.2841  71.7%     -    1s
     0     0 30712.1630    0   39 108411.000 30712.1630  71.7%     -    1s
     0     2 30724.2475    0   35 108411.000 30724.2475  71.7%     -    1s
H 3941  3022                    108257.00000 30981.2235  71.4%   3.3    3s
H 3941  2871                    94845.000000 30981.2235  67.3%   3.3    3s
H 3945  2729                    75217.000000 30981.2235  58.8%   3.3    4s
H 3950  2597                    73672.000000 30981.2235  57.9%   3.3    4s
  3957  2601 31449.6773   16   35 73672.0000 30981.2235  57.9%   3.3    5s
H 3960  2472                    70606.000000 30981.2235  56.1%   3.3    5s
H 3966  2352                    62754.000000 30981.2235  50.6%   3.3    6s
H 3966  2234                    58984.000000 30981.2235  47.5%   3.3    6s
  5074  2927 31160.9299   28   16 58984.0000 30981.2235  47.5%   4.3   10s
  7507  4217 32139.5766   44    4 58984.0000 30981.2235  47.5%   4.4   15s
 13028  7517 31616.1706   33    5 58984.0000 30981.2235  47.5%   4.5   20s
 15813  9869 31002.8243   23   20 58984.0000 30981.2235  47.5%   4.5   25s
 17541 11244 32459.1656   37   10 58984.0000 30981.2235  47.5%   4.6   31s
 19003 12576 32642.7549   44    3 58984.0000 30981.2235  47.5%   4.6   35s
 21587 14904 31929.9256   38    3 58984.0000 30981.2235  47.5%   4.7   40s
 23169 15606 31627.9878   35    4 58984.0000 30981.2235  47.5%   4.7   45s
 23819 16259 31670.9524   38    1 58984.0000 30981.2235  47.5%   4.8   50s
 25152 17619 31825.6357   41    1 58984.0000 30981.2235  47.5%   4.8   56s
 26636 18917 31826.7846   43    1 58984.0000 30981.2235  47.5%   4.8   60s
 29315 20675 31917.6950   46    1 58984.0000 30981.2235  47.5%   4.9   66s
 30510 22119 31163.6089   25   21 58984.0000 30981.2235  47.5%   4.9   72s
 31541 22965 32123.6377   38    1 58984.0000 30981.2235  47.5%   4.9   75s
*33301 24185              52    52218.000000 30981.2235  40.7%   4.9   78s
 34262 25569 31341.2587   27   19 52218.0000 30981.2235  40.7%   4.9   81s
 36267 27061 31288.9356   27   12 52218.0000 30981.2235  40.7%   4.9   85s
 38154 28553 31815.5741   40    9 52218.0000 30981.2235  40.7%   5.0   90s
 42228 31959 31159.3621   25   18 52218.0000 30988.5163  40.7%   5.0   98s
 44399 33699 31094.4903   25   18 52218.0000 30990.9586  40.7%   5.0  102s
 46494 35420 31299.7764   26   17 52218.0000 30993.0627  40.6%   5.1  106s
 48664 36952 31345.6899   24   16 52218.0000 30995.6491  40.6%   5.1  110s
 51229 38980 31427.2761   36    8 52218.0000 31000.4350  40.6%   5.1  115s
 53510 40434 31355.9341   29   14 52218.0000 31003.9319  40.6%   5.1  121s
 55167 42035 31693.1411   30   18 52218.0000 31005.7637  40.6%   5.1  126s
 57278 43775 32994.4017   45    4 52218.0000 31005.8368  40.6%   5.2  131s
 59497 45550 31367.5149   28   19 52218.0000 31010.4339  40.6%   5.2  137s
 61789 46959 31360.2794   26   16 52218.0000 31013.1994  40.6%   5.2  144s
 63299 48271 32007.3693   30   20 52218.0000 31015.9391  40.6%   5.2  150s
 65808 49476 31379.5524   26   14 52218.0000 31017.4816  40.6%   5.2  155s
 66628 50573 31501.3452   27   14 52218.0000 31017.4816  40.6%   5.2  161s
 68538 51070 33033.0000   46   39 52218.0000 31020.6349  40.6%   5.2  178s
 68540 51071 31396.0328   31   35 52218.0000 31020.6349  40.6%   5.2  180s
 68544 51074 31641.7153   33   35 52218.0000 31020.6349  40.6%   5.2  186s
H68544 48520                    51815.000000 31020.6349  40.1%   5.2  187s
H68547 46095                    48767.000000 31020.6349  36.4%   5.2  190s
H68547 43790                    48757.000000 31020.6349  36.4%   5.2  190s
H68547 41601                    48666.000000 31020.6349  36.3%   5.2  190s
 68553 41605 31553.6651   32   36 48666.0000 31020.6349  36.3%   5.2  195s
H68555 39525                    44632.000000 31020.6349  30.5%   5.2  199s
H68555 37549                    44513.000000 31020.6349  30.3%   5.2  199s
 68557 37551 33162.4444   44   35 44513.0000 31020.6349  30.3%   5.2  200s
 68561 37553 31744.3307   32   35 44513.0000 31020.6349  30.3%   5.2  205s
 68579 37582 31020.6349   25   31 44513.0000 31020.6349  30.3%   5.3  210s
 68728 37752 31120.1137   29   27 44513.0000 31020.6349  30.3%   5.3  216s
 69107 38025 31262.2464   31   25 44513.0000 31020.6349  30.3%   5.4  220s
 69764 38355 32146.2202   36   19 44513.0000 31020.6349  30.3%   5.4  225s
 70352 38637 37181.6471   39   14 44513.0000 31020.6349  30.3%   5.4  230s
 71257 39188 38085.0551   45   12 44513.0000 31020.6349  30.3%   5.4  235s
 72177 39639 38592.1625   52    4 44513.0000 31020.6349  30.3%   5.5  240s
 73536 40421 40204.7805   57    2 44513.0000 31020.6349  30.3%   5.5  245s
 75340 41319 31698.2452   38   16 44513.0000 31020.6349  30.3%   5.5  250s
 76932 41938 31379.8546   39   14 44513.0000 31020.6349  30.3%   5.5  256s
 77901 42633 33179.5000   59    - 44513.0000 31020.6349  30.3%   5.6  261s
 79268 42869 31037.8814   31   23 44513.0000 31020.6349  30.3%   5.6  265s
 80697 43930 31587.6078   38   11 44513.0000 31020.6349  30.3%   5.6  272s
 81488 44323 31172.0360   37   16 44513.0000 31020.6349  30.3%   5.6  275s
 82664 44939 31075.4576   33   19 44513.0000 31020.6349  30.3%   5.6  282s
 83385 45088     cutoff   60      44513.0000 31020.6349  30.3%   5.7  285s
 84972 45970 31222.8470   37   17 44513.0000 31020.6349  30.3%   5.7  292s
 85807 46453 31064.4310   35   17 44513.0000 31020.6349  30.3%   5.7  295s
 87987 47457 31223.9901   38   18 44513.0000 31020.6349  30.3%   5.7  301s
 90178 48522 37223.9178   56    2 44513.0000 31020.6349  30.3%   5.7  307s
 91317 49043 31151.9031   34   20 44513.0000 31021.1841  30.3%   5.7  310s
 92885 49484 31354.9163   36   16 44513.0000 31024.8041  30.3%   5.7  317s
 94111 49879 31359.6469   36   21 44513.0000 31027.2700  30.3%   5.7  321s
 95876 50284 31706.9184   38   15 44513.0000 31028.7930  30.3%   5.7  325s
 97154 51833 32654.5760   52    1 44513.0000 31034.8772  30.3%   5.8  332s
 98654 52300 31143.5459   34   21 44513.0000 31034.8772  30.3%   5.8  336s
 99808 52925 31560.8921   39   18 44513.0000 31038.7070  30.3%   5.8  340s
 102755 54305 38333.0000   58    - 44513.0000 31046.4177  30.3%   5.8  348s
 104214 55033 31419.9195   35   18 44513.0000 31049.0581  30.2%   5.8  353s
 105769 55833 31902.1806   40    8 44513.0000 31051.8672  30.2%   5.8  357s
 107272 56417 31276.1137   37   19 44513.0000 31052.1340  30.2%   5.8  363s
 108795 57017 31269.4192   37   14 44513.0000 31057.8367  30.2%   5.8  369s
 110307 57818 32951.8952   53    3 44513.0000 31058.9821  30.2%   5.8  374s
 112287 58602 31186.0991   34   22 44513.0000 31063.2712  30.2%   5.8  379s
 113677 59416 32436.1265   49    3 44513.0000 31063.7156  30.2%   5.9  384s
 115513 59421 31118.6864   31   18 44513.0000 31069.0714  30.2%   5.9  388s
 116054 60113 31113.2485   31   18 44513.0000 31069.2380  30.2%   5.9  393s
 117268 60474 33146.1132   55    2 44513.0000 31070.5009  30.2%   5.9  400s
 118128 61268 34968.2769   49    7 44513.0000 31071.7093  30.2%   5.9  406s
 119648 62021 31185.1799   32   18 44513.0000 31073.9953  30.2%   5.9  412s
 121383 62699 31239.1811   35   20 44513.0000 31077.0689  30.2%   5.9  418s
 122893 63284 31304.7266   37   20 44513.0000 31079.3215  30.2%   5.9  426s
 124257 63988 32031.6138   46    3 44513.0000 31081.4152  30.2%   5.9  433s
 125597 65092 32556.2404   45   10 44513.0000 31081.5268  30.2%   5.9  440s
 127800 65946 31447.3459   38   21 44513.0000 31085.2034  30.2%   5.9  448s
 130053 66885 31260.0738   33   20 44513.0000 31088.1329  30.2%   6.0  456s
 131962 67928 31158.7414   32   22 44513.0000 31090.2828  30.2%   6.0  465s
 134242 68978 32106.5461   46    4 44513.0000 31093.0642  30.1%   6.0  473s
 136460 70181 32812.0946   48    3 44513.0000 31097.6428  30.1%   6.0  483s
 138933 71566 31222.1186   33   18 44513.0000 31100.4030  30.1%   6.0  490s
 141519 72776 32852.3471   48    9 44513.0000 31103.2413  30.1%   6.0  498s
 144316 73611 34884.0856   36   20 44513.0000 31106.8997  30.1%   6.1  510s
 145968 74986 31324.1424   37   20 44513.0000 31108.3778  30.1%   6.1  519s
 148747 76224 36629.0000   60    - 44513.0000 31108.3778  30.1%   6.1  530s
 151518 77596 31777.3727   39   15 44513.0000 31115.3006  30.1%   6.1  539s
 154174 78867 32802.2586   51    3 44513.0000 31118.7981  30.1%   6.1  548s
 156904 79948 31240.1596   32   23 44513.0000 31120.9415  30.1%   6.2  559s
 159454 81115 31559.1471   40   17 44513.0000 31125.2326  30.1%   6.2  573s
 162093 82090 31406.3948   36   17 44513.0000 31128.7569  30.1%   6.2  583s
 164395 82935 31742.4264   39   15 44513.0000 31129.9470  30.1%   6.2  595s
 166288 83294 33373.1073   56    2 44513.0000 31130.9862  30.1%   6.2  600s

Cutting planes:
  User: 1
  MIR: 35
  Flow cover: 5

Explored 167230 nodes (1045776 simplex iterations) in 600.95 seconds (259.07 work units)
Thread count was 32 (of 32 available processors)

Solution count 10: 44513 48666 48757 ... 75217

Time limit reached
Best objective 4.451300000000e+04, best bound 3.113239109326e+04, gap 30.0600%

User-callback calls 359263, time in user-callback 27.25 sec
