
Gurobi 13.0.2 (win64) logging started Sat Jul 11 09:00:55 2026

Set parameter LogFile to value "logs/kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s4_m1_exact_s0_20260711-090055.gurobi.log"
Set parameter Seed to value 0
Set parameter TimeLimit to value 599.9802063
Set parameter MIPGap to value 0
Set parameter MIPGapAbs to value 0.5
Set parameter Cutoff to value 1e+100
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900HX, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 32 threads

Non-default parameters:
TimeLimit  599.9802063
MIPGap  0
MIPGapAbs  0.5
PreCrush  1
LazyConstraints  1

Optimize a model with 20 rows, 50 columns and 400 nonzeros (Min)
Model fingerprint: 0xf230b005
Model has 50 linear objective coefficients
Variable types: 10 continuous, 40 integer (40 binary)
Coefficient statistics:
  Matrix range     [4e+00, 7e+02]
  Objective range  [1e+00, 5e+02]
  Bounds range     [1e+00, 7e+03]
  RHS range        [6e+02, 7e+02]

Using branch priorities.
Presolve removed 18 rows and 0 columns
Presolve time: 0.00s
Presolved: 2 rows, 50 columns, 40 nonzeros
Variable types: 10 continuous, 40 integer (40 binary)

Root relaxation: objective 5.670869e+04, 7 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 59593.9275    0   32 141119.000 59593.9275  57.8%     -    0s
     0     0 59645.2596    0   30 141119.000 59645.2596  57.7%     -    0s
     0     0 59685.4123    0   35 141119.000 59685.4123  57.7%     -    0s
     0     0 59742.6780    0   34 141119.000 59742.6780  57.7%     -    0s
     0     0 59846.2073    0   29 141119.000 59846.2073  57.6%     -    0s
     0     0 59897.2052    0   35 141119.000 59897.2052  57.6%     -    0s
     0     0 59972.9700    0   36 141119.000 59972.9700  57.5%     -    0s
     0     0 59986.3819    0   36 141119.000 59986.3819  57.5%     -    0s
     0     0 60006.0664    0   34 141119.000 60006.0664  57.5%     -    0s
     0     0 60024.6484    0   36 141119.000 60024.6484  57.5%     -    0s
     0     0 60091.6451    0   32 141119.000 60091.6451  57.4%     -    0s
     0     0 60145.8317    0   35 141119.000 60145.8317  57.4%     -    0s
     0     0 60285.3988    0   34 141119.000 60285.3988  57.3%     -    0s
     0     0 60372.2837    0   35 141119.000 60372.2837  57.2%     -    0s
     0     0 60421.1774    0   33 141119.000 60421.1774  57.2%     -    0s
     0     0 60442.2062    0   36 141119.000 60442.2062  57.2%     -    0s
     0     0 60484.8050    0   33 141119.000 60484.8050  57.1%     -    0s
     0     0 60522.9234    0   33 141119.000 60522.9234  57.1%     -    0s
     0     0 60539.2499    0   33 141119.000 60539.2499  57.1%     -    0s
     0     0 60575.8569    0   35 141119.000 60575.8569  57.1%     -    0s
     0     0 60599.3593    0   36 141119.000 60599.3593  57.1%     -    0s
     0     0 60604.8644    0   36 141119.000 60604.8644  57.1%     -    0s
     0     0 60620.1621    0   36 141119.000 60620.1621  57.0%     -    0s
     0     0 60626.5899    0   33 141119.000 60626.5899  57.0%     -    0s
     0     0 60656.2421    0   35 141119.000 60656.2421  57.0%     -    0s
     0     0 60671.1411    0   35 141119.000 60671.1411  57.0%     -    0s
     0     0 60693.0372    0   36 141119.000 60693.0372  57.0%     -    0s
     0     0 60709.8837    0   35 141119.000 60709.8837  57.0%     -    0s
     0     0 60729.3921    0   34 141119.000 60729.3921  57.0%     -    0s
     0     0 60733.8755    0   35 141119.000 60733.8755  57.0%     -    0s
     0     0 60742.4802    0   35 141119.000 60742.4802  57.0%     -    0s
     0     0 60757.0551    0   36 141119.000 60757.0551  56.9%     -    0s
     0     0 60762.0114    0   35 141119.000 60762.0114  56.9%     -    0s
     0     0 60790.6633    0   34 141119.000 60790.6633  56.9%     -    0s
     0     0 60824.6567    0   37 141119.000 60824.6567  56.9%     -    0s
     0     0 60828.6570    0   34 141119.000 60828.6570  56.9%     -    0s
     0     0 60851.8940    0   35 141119.000 60851.8940  56.9%     -    0s
     0     0 60883.4936    0   36 141119.000 60883.4936  56.9%     -    0s
     0     0 60889.6094    0   36 141119.000 60889.6094  56.9%     -    0s
     0     0 60902.0560    0   38 141119.000 60902.0560  56.8%     -    0s
     0     0 60907.7123    0   35 141119.000 60907.7123  56.8%     -    0s
     0     0 60910.2354    0   38 141119.000 60910.2354  56.8%     -    0s
     0     0 60912.9680    0   38 141119.000 60912.9680  56.8%     -    0s
     0     0 60914.9235    0   38 141119.000 60914.9235  56.8%     -    0s
     0     0 60916.6605    0   38 141119.000 60916.6605  56.8%     -    0s
     0     0 60929.2317    0   35 141119.000 60929.2317  56.8%     -    0s
     0     0 60942.3834    0   36 141119.000 60942.3834  56.8%     -    0s
     0     0 60956.7658    0   36 141119.000 60956.7658  56.8%     -    0s
     0     0 60968.6717    0   36 141119.000 60968.6717  56.8%     -    0s
     0     0 60985.3245    0   36 141119.000 60985.3245  56.8%     -    0s
     0     0 60990.6180    0   37 141119.000 60990.6180  56.8%     -    0s
     0     0 60991.3159    0   37 141119.000 60991.3159  56.8%     -    0s
     0     0 61007.5764    0   36 141119.000 61007.5764  56.8%     -    0s
     0     0 61013.2667    0   37 141119.000 61013.2667  56.8%     -    0s
     0     0 61023.0484    0   35 141119.000 61023.0484  56.8%     -    0s
     0     0 61028.3588    0   36 141119.000 61028.3588  56.8%     -    0s
     0     0 61035.7320    0   34 141119.000 61035.7320  56.7%     -    0s
     0     0 61107.2782    0   38 141119.000 61107.2782  56.7%     -    0s
     0     0 61341.6816    0   33 141119.000 61341.6816  56.5%     -    0s
     0     0 61352.5429    0   34 141119.000 61352.5429  56.5%     -    0s
     0     0 61440.2040    0   30 141119.000 61440.2040  56.5%     -    0s
     0     0 61450.6317    0   33 141119.000 61450.6317  56.5%     -    0s
H    0     0                    121322.00000 61451.6186  49.3%     -    0s
H    0     0                    116714.00000 61451.6186  47.3%     -    0s
H    0     0                    111656.00000 61451.6186  45.0%     -    0s
     0     2 61456.1678    0   34 111656.000 61456.1678  45.0%     -    0s
H 3238  2612                    85691.000000 61742.0634  27.9%   4.4    2s
H 3259  2494                    82146.000000 61742.0634  24.8%   4.4    4s
