datetime,instance,mode,method,seed,threads,time_limit_s,status,obj,bound,gap,solver_time_s,total_wall_s,lag_lb,lag_ub,lag_time_s,benders_cuts,heuristic_cost,verified_cost,verified_ok,gurobi_version,gurobi_log
20260710-212130,kstar_nI20_nJ20_nK100_nL10_tI2_tJ2_s1,exact,1,0,0,600,OPTIMAL,134555.00,134555.00,0.00000000,487.69,488.06,-1.00,-1.00,-1.00,48617,-1.00,134555.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI2_tJ2_s1_m1_exact_s0_20260710-212130.gurobi.log
20260710-212939,kstar_nI20_nJ20_nK100_nL10_tI2_tJ2_s2,exact,1,0,0,600,FEASIBLE,263233.00,118092.50,0.55137654,600.00,600.00,-1.00,-1.00,-1.00,51326,-1.00,263233.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI2_tJ2_s2_m1_exact_s0_20260710-212939.gurobi.log
20260710-213941,kstar_nI20_nJ20_nK100_nL10_tI2_tJ2_s3,exact,1,0,0,600,FEASIBLE,269164.00,117063.65,0.56508428,600.00,600.00,-1.00,-1.00,-1.00,48487,-1.00,269164.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI2_tJ2_s3_m1_exact_s0_20260710-213941.gurobi.log
20260710-214943,kstar_nI20_nJ20_nK100_nL10_tI2_tJ2_s4,exact,1,0,0,600,FEASIBLE,228257.00,116668.35,0.48887286,600.00,600.00,-1.00,-1.00,-1.00,54790,-1.00,228257.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI2_tJ2_s4_m1_exact_s0_20260710-214943.gurobi.log
20260710-215947,kstar_nI20_nJ20_nK100_nL10_tI2_tJ2_s5,exact,1,0,0,600,FEASIBLE,255525.00,119397.96,0.53273473,600.00,600.00,-1.00,-1.00,-1.00,58042,-1.00,255525.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI2_tJ2_s5_m1_exact_s0_20260710-215947.gurobi.log
20260710-220949,kstar_nI20_nJ20_nK100_nL10_tI3_tJ3_s1,exact,1,0,0,600,FEASIBLE,227056.00,116185.15,0.48829737,600.00,600.00,-1.00,-1.00,-1.00,57858,-1.00,227056.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI3_tJ3_s1_m1_exact_s0_20260710-220949.gurobi.log
20260710-221952,kstar_nI20_nJ20_nK100_nL10_tI3_tJ3_s2,exact,1,0,0,600,FEASIBLE,180787.00,119037.58,0.34155898,600.00,600.00,-1.00,-1.00,-1.00,56405,-1.00,180787.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI3_tJ3_s2_m1_exact_s0_20260710-221952.gurobi.log
20260710-222955,kstar_nI20_nJ20_nK100_nL10_tI3_tJ3_s3,exact,1,0,0,600,FEASIBLE,290467.00,115130.00,0.60363828,600.00,600.00,-1.00,-1.00,-1.00,60544,-1.00,290467.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI3_tJ3_s3_m1_exact_s0_20260710-222955.gurobi.log
20260710-223958,kstar_nI20_nJ20_nK100_nL10_tI3_tJ3_s4,exact,1,0,0,600,FEASIBLE,205398.00,120203.59,0.41477723,600.00,600.00,-1.00,-1.00,-1.00,52741,-1.00,205398.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI3_tJ3_s4_m1_exact_s0_20260710-223958.gurobi.log
20260710-225002,kstar_nI20_nJ20_nK100_nL10_tI3_tJ3_s5,exact,1,0,0,600,FEASIBLE,179277.00,121365.39,0.32302869,600.00,600.00,-1.00,-1.00,-1.00,45825,-1.00,179277.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI3_tJ3_s5_m1_exact_s0_20260710-225002.gurobi.log
20260710-230004,kstar_nI20_nJ20_nK100_nL10_tI4_tJ4_s1,exact,1,0,0,600,FEASIBLE,172037.00,119676.24,0.30435752,600.00,600.00,-1.00,-1.00,-1.00,45285,-1.00,172037.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI4_tJ4_s1_m1_exact_s0_20260710-230004.gurobi.log
20260710-231005,kstar_nI20_nJ20_nK100_nL10_tI4_tJ4_s2,exact,1,0,0,600,FEASIBLE,213427.00,116489.10,0.45419698,600.00,600.00,-1.00,-1.00,-1.00,47681,-1.00,213427.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI4_tJ4_s2_m1_exact_s0_20260710-231005.gurobi.log
20260710-232008,kstar_nI20_nJ20_nK100_nL10_tI4_tJ4_s3,exact,1,0,0,600,FEASIBLE,188804.00,124782.27,0.33909096,600.00,600.00,-1.00,-1.00,-1.00,46240,-1.00,188804.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI4_tJ4_s3_m1_exact_s0_20260710-232008.gurobi.log
20260710-233011,kstar_nI20_nJ20_nK100_nL10_tI4_tJ4_s4,exact,1,0,0,600,FEASIBLE,126395.00,124874.04,0.01203341,600.00,600.00,-1.00,-1.00,-1.00,46611,-1.00,126395.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI4_tJ4_s4_m1_exact_s0_20260710-233011.gurobi.log
20260710-234012,kstar_nI20_nJ20_nK100_nL10_tI4_tJ4_s5,exact,1,0,0,600,FEASIBLE,201913.00,119577.75,0.40777586,600.00,600.00,-1.00,-1.00,-1.00,49544,-1.00,201913.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI4_tJ4_s5_m1_exact_s0_20260710-234012.gurobi.log
20260710-235015,kstar_nI20_nJ20_nK100_nL10_tI5_tJ5_s1,exact,1,0,0,600,FEASIBLE,186652.00,118317.31,0.36610749,600.00,600.00,-1.00,-1.00,-1.00,48260,-1.00,186652.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI5_tJ5_s1_m1_exact_s0_20260710-235015.gurobi.log
20260711-000018,kstar_nI20_nJ20_nK100_nL10_tI5_tJ5_s2,exact,1,0,0,600,FEASIBLE,163662.00,118674.82,0.27487861,600.00,600.00,-1.00,-1.00,-1.00,51777,-1.00,163662.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI5_tJ5_s2_m1_exact_s0_20260711-000018.gurobi.log
20260711-001021,kstar_nI20_nJ20_nK100_nL10_tI5_tJ5_s3,exact,1,0,0,600,FEASIBLE,185337.00,120802.87,0.34819885,600.00,600.00,-1.00,-1.00,-1.00,47556,-1.00,185337.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI5_tJ5_s3_m1_exact_s0_20260711-001021.gurobi.log
20260711-002023,kstar_nI20_nJ20_nK100_nL10_tI5_tJ5_s4,exact,1,0,0,600,FEASIBLE,191892.00,121202.75,0.36838040,600.00,600.00,-1.00,-1.00,-1.00,51526,-1.00,191892.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI5_tJ5_s4_m1_exact_s0_20260711-002023.gurobi.log
20260711-003027,kstar_nI20_nJ20_nK100_nL10_tI5_tJ5_s5,exact,1,0,0,600,OPTIMAL,131866.00,131866.00,0.00000000,206.92,207.04,-1.00,-1.00,-1.00,28194,-1.00,131866.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI5_tJ5_s5_m1_exact_s0_20260711-003027.gurobi.log
20260711-003354,kstar_nI20_nJ20_nK100_nL10_tI6_tJ6_s1,exact,1,0,0,600,FEASIBLE,134964.00,127451.79,0.05566087,600.00,600.00,-1.00,-1.00,-1.00,52204,-1.00,134964.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI6_tJ6_s1_m1_exact_s0_20260711-003354.gurobi.log
20260711-004357,kstar_nI20_nJ20_nK100_nL10_tI6_tJ6_s2,exact,1,0,0,600,OPTIMAL,130939.00,130939.00,0.00000000,27.69,27.81,-1.00,-1.00,-1.00,9988,-1.00,130939.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI6_tJ6_s2_m1_exact_s0_20260711-004357.gurobi.log
20260711-004425,kstar_nI20_nJ20_nK100_nL10_tI6_tJ6_s3,exact,1,0,0,600,OPTIMAL,129687.00,129687.00,0.00000000,186.63,186.80,-1.00,-1.00,-1.00,26294,-1.00,129687.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI6_tJ6_s3_m1_exact_s0_20260711-004425.gurobi.log
20260711-004732,kstar_nI20_nJ20_nK100_nL10_tI6_tJ6_s4,exact,1,0,0,600,FEASIBLE,168094.00,126190.50,0.24928613,600.00,600.00,-1.00,-1.00,-1.00,52504,-1.00,168094.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI6_tJ6_s4_m1_exact_s0_20260711-004732.gurobi.log
20260711-005735,kstar_nI20_nJ20_nK100_nL10_tI6_tJ6_s5,exact,1,0,0,600,FEASIBLE,170325.00,127815.98,0.24957594,600.00,600.00,-1.00,-1.00,-1.00,52827,-1.00,170325.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI6_tJ6_s5_m1_exact_s0_20260711-005735.gurobi.log
20260711-010738,kstar_nI20_nJ20_nK100_nL5_tI2_tJ2_s1,exact,1,0,0,600,FEASIBLE,133740.00,63600.81,0.52444439,600.00,600.00,-1.00,-1.00,-1.00,36978,-1.00,133740.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI2_tJ2_s1_m1_exact_s0_20260711-010738.gurobi.log
20260711-011739,kstar_nI20_nJ20_nK100_nL5_tI2_tJ2_s2,exact,1,0,0,600,FEASIBLE,122503.00,61866.16,0.49498248,600.00,600.00,-1.00,-1.00,-1.00,34915,-1.00,122503.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI2_tJ2_s2_m1_exact_s0_20260711-011739.gurobi.log
20260711-012741,kstar_nI20_nJ20_nK100_nL5_tI2_tJ2_s3,exact,1,0,0,600,FEASIBLE,126515.00,59864.41,0.52681966,600.00,600.00,-1.00,-1.00,-1.00,36526,-1.00,126515.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI2_tJ2_s3_m1_exact_s0_20260711-012741.gurobi.log
20260711-013745,kstar_nI20_nJ20_nK100_nL5_tI2_tJ2_s4,exact,1,0,0,600,FEASIBLE,79520.00,61119.91,0.23138941,600.00,600.00,-1.00,-1.00,-1.00,49386,-1.00,79520.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI2_tJ2_s4_m1_exact_s0_20260711-013745.gurobi.log
20260711-014747,kstar_nI20_nJ20_nK100_nL5_tI2_tJ2_s5,exact,1,0,0,600,FEASIBLE,127698.00,63693.55,0.50121729,600.00,600.00,-1.00,-1.00,-1.00,34591,-1.00,127698.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI2_tJ2_s5_m1_exact_s0_20260711-014747.gurobi.log
20260711-015749,kstar_nI20_nJ20_nK100_nL5_tI3_tJ3_s1,exact,1,0,0,600,FEASIBLE,102743.00,64153.44,0.37559304,600.00,600.00,-1.00,-1.00,-1.00,33973,-1.00,102743.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI3_tJ3_s1_m1_exact_s0_20260711-015749.gurobi.log
20260711-020751,kstar_nI20_nJ20_nK100_nL5_tI3_tJ3_s2,exact,1,0,0,600,FEASIBLE,95785.00,57214.26,0.40268040,600.00,600.00,-1.00,-1.00,-1.00,33052,-1.00,95785.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI3_tJ3_s2_m1_exact_s0_20260711-020751.gurobi.log
20260711-021754,kstar_nI20_nJ20_nK100_nL5_tI3_tJ3_s3,exact,1,0,0,600,FEASIBLE,116635.00,59595.38,0.48904378,600.00,600.00,-1.00,-1.00,-1.00,31661,-1.00,116635.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI3_tJ3_s3_m1_exact_s0_20260711-021754.gurobi.log
20260711-022756,kstar_nI20_nJ20_nK100_nL5_tI3_tJ3_s4,exact,1,0,0,600,FEASIBLE,111445.00,64831.85,0.41826144,600.00,600.00,-1.00,-1.00,-1.00,34147,-1.00,111445.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI3_tJ3_s4_m1_exact_s0_20260711-022756.gurobi.log
20260711-023759,kstar_nI20_nJ20_nK100_nL5_tI3_tJ3_s5,exact,1,0,0,600,FEASIBLE,108322.00,63358.89,0.41508748,600.00,600.00,-1.00,-1.00,-1.00,32580,-1.00,108322.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI3_tJ3_s5_m1_exact_s0_20260711-023759.gurobi.log
20260711-024803,kstar_nI20_nJ20_nK100_nL5_tI4_tJ4_s1,exact,1,0,0,600,FEASIBLE,83806.00,63648.80,0.24052219,600.00,600.00,-1.00,-1.00,-1.00,33964,-1.00,83806.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI4_tJ4_s1_m1_exact_s0_20260711-024803.gurobi.log
20260711-025805,kstar_nI20_nJ20_nK100_nL5_tI4_tJ4_s2,exact,1,0,0,600,FEASIBLE,94593.00,66147.49,0.30071476,600.00,600.00,-1.00,-1.00,-1.00,33557,-1.00,94593.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI4_tJ4_s2_m1_exact_s0_20260711-025805.gurobi.log
20260711-030808,kstar_nI20_nJ20_nK100_nL5_tI4_tJ4_s3,exact,1,0,0,600,OPTIMAL,76034.00,76034.00,0.00000000,370.78,370.92,-1.00,-1.00,-1.00,22309,-1.00,76034.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI4_tJ4_s3_m1_exact_s0_20260711-030808.gurobi.log
20260711-031420,kstar_nI20_nJ20_nK100_nL5_tI4_tJ4_s4,exact,1,0,0,600,FEASIBLE,97160.00,66028.78,0.32041188,600.00,600.00,-1.00,-1.00,-1.00,33771,-1.00,97160.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI4_tJ4_s4_m1_exact_s0_20260711-031420.gurobi.log
20260711-032422,kstar_nI20_nJ20_nK100_nL5_tI4_tJ4_s5,exact,1,0,0,600,FEASIBLE,90532.00,61339.98,0.32244974,600.00,600.00,-1.00,-1.00,-1.00,31482,-1.00,90532.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI4_tJ4_s5_m1_exact_s0_20260711-032422.gurobi.log
20260711-033425,kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s1,exact,1,0,0,600,FEASIBLE,84230.00,67299.41,0.20100422,600.00,600.00,-1.00,-1.00,-1.00,30349,-1.00,84230.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s1_m1_exact_s0_20260711-033425.gurobi.log
20260711-034427,kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s2,exact,1,0,0,600,FEASIBLE,72406.00,66416.53,0.08272060,600.00,600.00,-1.00,-1.00,-1.00,35288,-1.00,72406.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s2_m1_exact_s0_20260711-034427.gurobi.log
20260711-035429,kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s3,exact,1,0,0,600,FEASIBLE,85327.00,66715.25,0.21812260,600.00,600.00,-1.00,-1.00,-1.00,31043,-1.00,85327.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s3_m1_exact_s0_20260711-035429.gurobi.log
20260711-040433,kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s4,exact,1,0,0,600,FEASIBLE,96519.00,65338.26,0.32305285,600.00,600.00,-1.00,-1.00,-1.00,29147,-1.00,96519.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s4_m1_exact_s0_20260711-040433.gurobi.log
20260711-041435,kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s5,exact,1,0,0,600,FEASIBLE,95724.00,63888.93,0.33257147,600.00,600.00,-1.00,-1.00,-1.00,27909,-1.00,95724.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s5_m1_exact_s0_20260711-041435.gurobi.log
20260711-042437,kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s1,exact,1,0,0,600,FEASIBLE,80894.00,67048.18,0.17115998,600.00,600.00,-1.00,-1.00,-1.00,35086,-1.00,80894.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s1_m1_exact_s0_20260711-042437.gurobi.log
20260711-043441,kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s2,exact,1,0,0,600,FEASIBLE,85323.00,65180.36,0.23607511,600.00,600.00,-1.00,-1.00,-1.00,31937,-1.00,85323.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s2_m1_exact_s0_20260711-043441.gurobi.log
20260711-044444,kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s3,exact,1,0,0,600,FEASIBLE,73570.00,67257.75,0.08579917,600.00,600.00,-1.00,-1.00,-1.00,31256,-1.00,73570.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s3_m1_exact_s0_20260711-044444.gurobi.log
20260711-045447,kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s4,exact,1,0,0,600,FEASIBLE,82874.00,69243.39,0.16447393,600.00,600.00,-1.00,-1.00,-1.00,38208,-1.00,82874.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s4_m1_exact_s0_20260711-045447.gurobi.log
20260711-050451,kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s5,exact,1,0,0,600,OPTIMAL,72934.00,72934.00,0.00000000,559.00,559.28,-1.00,-1.00,-1.00,25359,-1.00,72934.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s5_m1_exact_s0_20260711-050451.gurobi.log
20260711-051410,kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s1,exact,1,0,0,600,FEASIBLE,146907.00,58740.69,0.60015052,600.00,600.00,-1.00,-1.00,-1.00,44069,-1.00,146907.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s1_m1_exact_s0_20260711-051410.gurobi.log
20260711-052412,kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s2,exact,1,0,0,600,FEASIBLE,135283.00,58729.21,0.56587883,600.00,600.00,-1.00,-1.00,-1.00,47130,-1.00,135283.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s2_m1_exact_s0_20260711-052412.gurobi.log
20260711-053415,kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s3,exact,1,0,0,600,FEASIBLE,118380.00,61343.59,0.48180779,600.00,600.00,-1.00,-1.00,-1.00,42745,-1.00,118380.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s3_m1_exact_s0_20260711-053415.gurobi.log
20260711-054417,kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s4,exact,1,0,0,600,FEASIBLE,139854.00,60850.64,0.56489881,600.00,600.00,-1.00,-1.00,-1.00,43654,-1.00,139854.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s4_m1_exact_s0_20260711-054417.gurobi.log
20260711-055419,kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s5,exact,1,0,0,600,FEASIBLE,117961.00,55996.12,0.52529976,600.00,600.00,-1.00,-1.00,-1.00,42013,-1.00,117961.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s5_m1_exact_s0_20260711-055419.gurobi.log
20260711-060421,kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s1,exact,1,0,0,600,FEASIBLE,72989.00,69710.53,0.04491736,600.00,600.00,-1.00,-1.00,-1.00,37740,-1.00,72989.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s1_m1_exact_s0_20260711-060421.gurobi.log
20260711-061423,kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s2,exact,1,0,0,600,FEASIBLE,93336.00,56546.70,0.39415979,600.00,600.00,-1.00,-1.00,-1.00,32854,-1.00,93336.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s2_m1_exact_s0_20260711-061423.gurobi.log
20260711-062425,kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s3,exact,1,0,0,600,FEASIBLE,76654.00,67693.34,0.11689750,600.00,600.00,-1.00,-1.00,-1.00,39541,-1.00,76654.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s3_m1_exact_s0_20260711-062425.gurobi.log
20260711-063426,kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s4,exact,1,0,0,600,FEASIBLE,108889.00,62640.64,0.42472936,600.00,600.00,-1.00,-1.00,-1.00,43672,-1.00,108889.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s4_m1_exact_s0_20260711-063426.gurobi.log
20260711-064428,kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s5,exact,1,0,0,600,FEASIBLE,82125.00,65046.16,0.20796153,600.00,600.00,-1.00,-1.00,-1.00,43376,-1.00,82125.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s5_m1_exact_s0_20260711-064428.gurobi.log
20260711-065429,kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s1,exact,1,0,0,600,FEASIBLE,97727.00,63461.36,0.35062609,600.00,600.00,-1.00,-1.00,-1.00,44564,-1.00,97727.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s1_m1_exact_s0_20260711-065429.gurobi.log
20260711-070432,kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s2,exact,1,0,0,600,FEASIBLE,89407.00,66569.41,0.25543402,600.00,600.00,-1.00,-1.00,-1.00,43839,-1.00,89407.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s2_m1_exact_s0_20260711-070432.gurobi.log
20260711-071435,kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s3,exact,1,0,0,600,FEASIBLE,78848.00,71257.69,0.09626509,600.00,600.00,-1.00,-1.00,-1.00,41520,-1.00,78848.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s3_m1_exact_s0_20260711-071435.gurobi.log
20260711-072436,kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s4,exact,1,0,0,600,FEASIBLE,96313.00,62341.09,0.35272407,600.00,600.00,-1.00,-1.00,-1.00,43256,-1.00,96313.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s4_m1_exact_s0_20260711-072436.gurobi.log
20260711-073439,kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s5,exact,1,0,0,600,FEASIBLE,79842.00,67230.99,0.15794956,600.00,600.00,-1.00,-1.00,-1.00,43641,-1.00,79842.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s5_m1_exact_s0_20260711-073439.gurobi.log
20260711-074442,kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s1,exact,1,0,0,600,FEASIBLE,78175.00,72962.30,0.06667990,600.00,600.00,-1.00,-1.00,-1.00,40152,-1.00,78175.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s1_m1_exact_s0_20260711-074442.gurobi.log
20260711-075444,kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s2,exact,1,0,0,600,OPTIMAL,70792.00,70792.00,0.00000000,539.73,539.87,-1.00,-1.00,-1.00,26886,-1.00,70792.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s2_m1_exact_s0_20260711-075444.gurobi.log
20260711-080344,kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s3,exact,1,0,0,600,FEASIBLE,77589.00,65174.69,0.16000086,600.00,600.00,-1.00,-1.00,-1.00,45291,-1.00,77589.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s3_m1_exact_s0_20260711-080344.gurobi.log
20260711-081346,kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s4,exact,1,0,0,600,FEASIBLE,75344.00,70117.71,0.06936570,600.00,600.00,-1.00,-1.00,-1.00,37226,-1.00,75344.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s4_m1_exact_s0_20260711-081346.gurobi.log
20260711-082348,kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s5,exact,1,0,0,600,FEASIBLE,73935.00,68900.19,0.06809781,600.00,600.00,-1.00,-1.00,-1.00,33642,-1.00,73935.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s5_m1_exact_s0_20260711-082348.gurobi.log
20260711-083349,kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s1,exact,1,0,0,600,FEASIBLE,72284.00,65036.78,0.10026039,600.00,600.00,-1.00,-1.00,-1.00,39123,-1.00,72284.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s1_m1_exact_s0_20260711-083349.gurobi.log
20260711-084352,kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s2,exact,1,0,0,600,OPTIMAL,71580.00,71580.00,0.00000000,420.35,420.64,-1.00,-1.00,-1.00,29117,-1.00,71580.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s2_m1_exact_s0_20260711-084352.gurobi.log
20260711-085053,kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s3,exact,1,0,0,600,FEASIBLE,80785.00,64802.03,0.19784581,600.00,600.00,-1.00,-1.00,-1.00,42541,-1.00,80785.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s3_m1_exact_s0_20260711-085053.gurobi.log
20260711-090055,kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s4,exact,1,0,0,600,FEASIBLE,65626.00,63716.91,0.02909043,600.00,600.00,-1.00,-1.00,-1.00,38145,-1.00,65626.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s4_m1_exact_s0_20260711-090055.gurobi.log
20260711-091058,kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s5,exact,1,0,0,600,FEASIBLE,77732.00,72453.66,0.06790436,600.00,600.00,-1.00,-1.00,-1.00,38675,-1.00,77732.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s5_m1_exact_s0_20260711-091058.gurobi.log
20260711-092100,kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s1,exact,1,0,0,600,FEASIBLE,45304.00,32484.71,0.28296146,600.00,600.00,-1.00,-1.00,-1.00,38317,-1.00,45304.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s1_m1_exact_s0_20260711-092100.gurobi.log
20260711-093102,kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s2,exact,1,0,0,600,FEASIBLE,49397.00,32171.33,0.34871891,600.00,600.00,-1.00,-1.00,-1.00,39313,-1.00,49397.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s2_m1_exact_s0_20260711-093102.gurobi.log
20260715-205731,kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s3,exact,1,0,0,600,FEASIBLE,51149.00,33626.02,0.34258689,600.00,600.00,-1.00,-1.00,-1.00,49184,-1.00,51149.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s3_m1_exact_s0_20260715-205731.gurobi.log
